name;current_price;price_after;discount_rate;discount;category
        Тосты Mfood Французские Mfood.kz с джемом 3 шт 190 г      ;875;875;0;FALSE;Cooking_products
        Блинчики Mfood.kz простые с джемом 3 шт 170 г      ;875;875;0;FALSE;Cooking_products
        Блинчики Mfood.kz с творогом  2 шт 180 г      ;1250;1250;0;FALSE;Cooking_products
        Бедро Mfood.kz куриное с гречкой 260 г      ;1250;1250;0;FALSE;Cooking_products
        Суп лапша Mfood.kz куриная 300 г      ;960;1065;9;TRUE;Cooking_products
        Рыбный суп Mfood.kz с семгой и судаком 300 г      ;1250;1250;0;FALSE;Cooking_products
        Каша Mfood.kz пшенная 300 г      ;690;690;0;FALSE;Cooking_products
        Каша Mfood.kz кукурузная 300 г      ;690;690;0;FALSE;Cooking_products
        Каша Mfood.kz овсяная 300 г      ;690;690;0;FALSE;Cooking_products
        Каша Mfood.kz рисовая 300 г      ;690;690;0;FALSE;Cooking_products
        Паста Mfood.kz аррабьята 240 г      ;1430;1430;0;FALSE;Cooking_products
        Суп-крем Family Cook грибной 400 г      ;1560;1560;0;FALSE;Cooking_products
        Суп Family Cook солянка 400 г      ;1800;1800;0;FALSE;Cooking_products
        Суп Family Cook гороховый 400 г      ;1560;1560;0;FALSE;Cooking_products
        Суп Family Cook борщ 400 г      ;1560;1560;0;FALSE;Cooking_products
        Кукуруза Champion сладкая вареная в в/у 450 г      ;450;450;0;FALSE;Cooking_products
        Паста Mfood.kz с семгой в сливочном соусе 240 г      ;1500;1875;20;TRUE;Cooking_products
        Паста Mfood.kz с морепродуктами в томатном соусе 240 г      ;1600;2000;20;TRUE;Cooking_products
        Паста Mfood.kz карбонара 240 г      ;1500;1500;0;FALSE;Cooking_products
        Чай Nordic Tea концентрат замороженный Яблочный глинтвейн 50 гр      ;585;585;0;FALSE;Cooking_products
        Чай Nordic Tea концентрат замороженный Хвойный чай с брусникой 50 гр      ;585;585;0;FALSE;Cooking_products
        Чай Nordic Tea концентрат замороженный Апельсин с облепиховым жмыхом 50 гр      ;585;585;0;FALSE;Cooking_products
        Чай Nordic Tea концентрат замороженный Облепиха с розмарином 50 гр      ;585;585;0;FALSE;Cooking_products
        Чай Nordic Tea концентрат замороженный Клюква с бадьяном и апельсином 50 гр      ;585;585;0;FALSE;Cooking_products
        Чай Nordic Tea концентрат замороженный Яблоко, корица и мед 50 гр      ;585;585;0;FALSE;Cooking_products
        Чай Nordic Tea концентрат замороженный Черная смородина с мелиссой 50 гр      ;585;585;0;FALSE;Cooking_products
        Чай Nordic Tea концентрат замороженный Облепиха с корицей и яблоком 50 гр      ;585;585;0;FALSE;Cooking_products
        Морс SauFood 200 гр      ;210;210;0;FALSE;Cooking_products
        Компот SauFood 200 гр      ;205;205;0;FALSE;Cooking_products
        Блины SauFood с творогом 155 гр      ;580;580;0;FALSE;Cooking_products
        Паста Mfood.kz аллио олио 240 г      ;1250;1250;0;FALSE;Cooking_products
        Тефтели SauFood с овощами 250 гр      ;1095;1095;0;FALSE;Cooking_products
        Шницель SauFood с овощами 250 гр      ;1030;1030;0;FALSE;Cooking_products
        Котлеты SauFood куриные с овощами 250 г      ;1030;1030;0;FALSE;Cooking_products
        Бигус SauFood 250 г      ;1095;1095;0;FALSE;Cooking_products
        Котлеты Metafarm из индейки с зелёной гречкой и трюфельным соусом 350 гр      ;2290;2600;11;TRUE;Cooking_products
        Болоньез Metafarm Milano 350 гр      ;2290;2600;11;TRUE;Cooking_products
        Котлеты Metafarm биохакерские с гречневой лапшой 350 гр      ;2290;2600;11;TRUE;Cooking_products
        Долма Metafarm ароматная лоза 350 гр      ;2290;2600;11;TRUE;Cooking_products
        Плов Metafarm биохакерский 400 гр      ;2290;2600;11;TRUE;Cooking_products
        Люля-кебаб Metafarm сочный восточный 350 гр      ;2290;2600;11;TRUE;Cooking_products
        Пицца Mfood Пеперони 550 г      ;2315;2315;0;FALSE;Cooking_products
        Омлет Mfood.kz с овощами 210 г      ;1065;1065;0;FALSE;Cooking_products
        Каша Mfood.kz гречневая 300 г      ;690;690;0;FALSE;Cooking_products
        Омлет Mfood.kz с грибами 210 г      ;1125;1125;0;FALSE;Cooking_products
        Омлет Mfood.kz с сыром 190 г      ;1125;1125;0;FALSE;Cooking_products
        Запеканка Mfood.kz творожная 220 г      ;1375;1375;0;FALSE;Cooking_products
        Ножка Mfood.kz куриная в панировке с картофельными дольками 260 г      ;1250;1250;0;FALSE;Cooking_products
        Панкейки Mfood.kz с джемом 3 шт 200 г      ;875;875;0;FALSE;Cooking_products
        Блинчики Mfood.kz с курицей и грибами 2 шт 200 г      ;1250;1250;0;FALSE;Cooking_products
        Блинчики Mfood.kz с семгой  2 шт 190 г      ;1315;1315;0;FALSE;Cooking_products
        Гренки Mfood.kz с сыром и ветчиной 220 г      ;1125;1125;0;FALSE;Cooking_products
        Тосты Mfood Французские Mfood.kz с джемом 3 шт 190 г      ;875;875;0;FALSE;Cooking_products
        Блинчики Mfood.kz простые с джемом 3 шт 170 г      ;875;875;0;FALSE;Cooking_products
        Блинчики Mfood.kz с творогом  2 шт 180 г      ;1250;1250;0;FALSE;Cooking_products
        Бедро Mfood.kz куриное с гречкой 260 г      ;1250;1250;0;FALSE;Cooking_products
        Суп лапша Mfood.kz куриная 300 г      ;960;1065;9;TRUE;Cooking_products
        Рыбный суп Mfood.kz с семгой и судаком 300 г      ;1250;1250;0;FALSE;Cooking_products
        Каша Mfood.kz пшенная 300 г      ;690;690;0;FALSE;Cooking_products
        Каша Mfood.kz кукурузная 300 г      ;690;690;0;FALSE;Cooking_products
        Каша Mfood.kz овсяная 300 г      ;690;690;0;FALSE;Cooking_products
        Каша Mfood.kz рисовая 300 г      ;690;690;0;FALSE;Cooking_products
        Паста Mfood.kz аррабьята 240 г      ;1430;1430;0;FALSE;Cooking_products
        Суп-крем Family Cook грибной 400 г      ;1560;1560;0;FALSE;Cooking_products
        Суп Family Cook солянка 400 г      ;1800;1800;0;FALSE;Cooking_products
        Суп Family Cook гороховый 400 г      ;1560;1560;0;FALSE;Cooking_products
        Суп Family Cook борщ 400 г      ;1560;1560;0;FALSE;Cooking_products
        Кукуруза Champion сладкая вареная в в/у 450 г      ;450;450;0;FALSE;Cooking_products
        Паста Mfood.kz с семгой в сливочном соусе 240 г      ;1500;1875;20;TRUE;Cooking_products
        Паста Mfood.kz с морепродуктами в томатном соусе 240 г      ;1600;2000;20;TRUE;Cooking_products
        Паста Mfood.kz карбонара 240 г      ;1500;1500;0;FALSE;Cooking_products
        Чай Nordic Tea концентрат замороженный Яблочный глинтвейн 50 гр      ;585;585;0;FALSE;Cooking_products
        Чай Nordic Tea концентрат замороженный Хвойный чай с брусникой 50 гр      ;585;585;0;FALSE;Cooking_products
        Чай Nordic Tea концентрат замороженный Апельсин с облепиховым жмыхом 50 гр      ;585;585;0;FALSE;Cooking_products
        Чай Nordic Tea концентрат замороженный Облепиха с розмарином 50 гр      ;585;585;0;FALSE;Cooking_products
        Чай Nordic Tea концентрат замороженный Клюква с бадьяном и апельсином 50 гр      ;585;585;0;FALSE;Cooking_products
        Чай Nordic Tea концентрат замороженный Яблоко, корица и мед 50 гр      ;585;585;0;FALSE;Cooking_products
        Чай Nordic Tea концентрат замороженный Черная смородина с мелиссой 50 гр      ;585;585;0;FALSE;Cooking_products
        Чай Nordic Tea концентрат замороженный Облепиха с корицей и яблоком 50 гр      ;585;585;0;FALSE;Cooking_products
        Морс SauFood 200 гр      ;210;210;0;FALSE;Cooking_products
        Компот SauFood 200 гр      ;205;205;0;FALSE;Cooking_products
        Блины SauFood с творогом 155 гр      ;580;580;0;FALSE;Cooking_products
        Паста Mfood.kz аллио олио 240 г      ;1250;1250;0;FALSE;Cooking_products
        Тефтели SauFood с овощами 250 гр      ;1095;1095;0;FALSE;Cooking_products
        Шницель SauFood с овощами 250 гр      ;1030;1030;0;FALSE;Cooking_products
        Котлеты SauFood куриные с овощами 250 г      ;1030;1030;0;FALSE;Cooking_products
        Бигус SauFood 250 г      ;1095;1095;0;FALSE;Cooking_products
        Котлеты Metafarm из индейки с зелёной гречкой и трюфельным соусом 350 гр      ;2290;2600;11;TRUE;Cooking_products
        Болоньез Metafarm Milano 350 гр      ;2290;2600;11;TRUE;Cooking_products
        Котлеты Metafarm биохакерские с гречневой лапшой 350 гр      ;2290;2600;11;TRUE;Cooking_products
        Долма Metafarm ароматная лоза 350 гр      ;2290;2600;11;TRUE;Cooking_products
        Плов Metafarm биохакерский 400 гр      ;2290;2600;11;TRUE;Cooking_products
        Люля-кебаб Metafarm сочный восточный 350 гр      ;2290;2600;11;TRUE;Cooking_products
        Пицца Mfood Пеперони 550 г      ;2315;2315;0;FALSE;Cooking_products
        Омлет Mfood.kz с овощами 210 г      ;1065;1065;0;FALSE;Cooking_products
        Каша Mfood.kz гречневая 300 г      ;690;690;0;FALSE;Cooking_products
        Омлет Mfood.kz с грибами 210 г      ;1125;1125;0;FALSE;Cooking_products
        Омлет Mfood.kz с сыром 190 г      ;1125;1125;0;FALSE;Cooking_products
        Запеканка Mfood.kz творожная 220 г      ;1375;1375;0;FALSE;Cooking_products
        Ножка Mfood.kz куриная в панировке с картофельными дольками 260 г      ;1250;1250;0;FALSE;Cooking_products
        Панкейки Mfood.kz с джемом 3 шт 200 г      ;875;875;0;FALSE;Cooking_products
        Блинчики Mfood.kz с курицей и грибами 2 шт 200 г      ;1250;1250;0;FALSE;Cooking_products
        Блинчики Mfood.kz с семгой  2 шт 190 г      ;1315;1315;0;FALSE;Cooking_products
        Гренки Mfood.kz с сыром и ветчиной 220 г      ;1125;1125;0;FALSE;Cooking_products
        Тосты Mfood Французские Mfood.kz с джемом 3 шт 190 г      ;875;875;0;FALSE;Cooking_products
        Блинчики Mfood.kz простые с джемом 3 шт 170 г      ;875;875;0;FALSE;Cooking_products
        Блинчики Mfood.kz с творогом  2 шт 180 г      ;1250;1250;0;FALSE;Cooking_products
        Бедро Mfood.kz куриное с гречкой 260 г      ;1250;1250;0;FALSE;Cooking_products
        Суп лапша Mfood.kz куриная 300 г      ;960;1065;9;TRUE;Cooking_products
        Рыбный суп Mfood.kz с семгой и судаком 300 г      ;1250;1250;0;FALSE;Cooking_products
        Каша Mfood.kz пшенная 300 г      ;690;690;0;FALSE;Cooking_products
        Каша Mfood.kz кукурузная 300 г      ;690;690;0;FALSE;Cooking_products
        Каша Mfood.kz овсяная 300 г      ;690;690;0;FALSE;Cooking_products
        Каша Mfood.kz рисовая 300 г      ;690;690;0;FALSE;Cooking_products
        Паста Mfood.kz аррабьята 240 г      ;1430;1430;0;FALSE;Cooking_products
        Суп-крем Family Cook грибной 400 г      ;1560;1560;0;FALSE;Cooking_products
        Суп Family Cook солянка 400 г      ;1800;1800;0;FALSE;Cooking_products
        Суп Family Cook гороховый 400 г      ;1560;1560;0;FALSE;Cooking_products
        Суп Family Cook борщ 400 г      ;1560;1560;0;FALSE;Cooking_products
        Кукуруза Champion сладкая вареная в в/у 450 г      ;450;450;0;FALSE;Cooking_products
        Паста Mfood.kz с семгой в сливочном соусе 240 г      ;1500;1875;20;TRUE;Cooking_products
        Паста Mfood.kz с морепродуктами в томатном соусе 240 г      ;1600;2000;20;TRUE;Cooking_products
        Паста Mfood.kz карбонара 240 г      ;1500;1500;0;FALSE;Cooking_products
        Чай Nordic Tea концентрат замороженный Яблочный глинтвейн 50 гр      ;585;585;0;FALSE;Cooking_products
        Чай Nordic Tea концентрат замороженный Хвойный чай с брусникой 50 гр      ;585;585;0;FALSE;Cooking_products
        Чай Nordic Tea концентрат замороженный Апельсин с облепиховым жмыхом 50 гр      ;585;585;0;FALSE;Cooking_products
        Чай Nordic Tea концентрат замороженный Облепиха с розмарином 50 гр      ;585;585;0;FALSE;Cooking_products
        Чай Nordic Tea концентрат замороженный Клюква с бадьяном и апельсином 50 гр      ;585;585;0;FALSE;Cooking_products
        Чай Nordic Tea концентрат замороженный Яблоко, корица и мед 50 гр      ;585;585;0;FALSE;Cooking_products
        Чай Nordic Tea концентрат замороженный Черная смородина с мелиссой 50 гр      ;585;585;0;FALSE;Cooking_products
        Чай Nordic Tea концентрат замороженный Облепиха с корицей и яблоком 50 гр      ;585;585;0;FALSE;Cooking_products
        Морс SauFood 200 гр      ;210;210;0;FALSE;Cooking_products
        Компот SauFood 200 гр      ;205;205;0;FALSE;Cooking_products
        Блины SauFood с творогом 155 гр      ;580;580;0;FALSE;Cooking_products
        Паста Mfood.kz аллио олио 240 г      ;1250;1250;0;FALSE;Cooking_products
        Тефтели SauFood с овощами 250 гр      ;1095;1095;0;FALSE;Cooking_products
        Шницель SauFood с овощами 250 гр      ;1030;1030;0;FALSE;Cooking_products
        Котлеты SauFood куриные с овощами 250 г      ;1030;1030;0;FALSE;Cooking_products
        Бигус SauFood 250 г      ;1095;1095;0;FALSE;Cooking_products
        Котлеты Metafarm из индейки с зелёной гречкой и трюфельным соусом 350 гр      ;2290;2600;11;TRUE;Cooking_products
        Болоньез Metafarm Milano 350 гр      ;2290;2600;11;TRUE;Cooking_products
        Котлеты Metafarm биохакерские с гречневой лапшой 350 гр      ;2290;2600;11;TRUE;Cooking_products
        Долма Metafarm ароматная лоза 350 гр      ;2290;2600;11;TRUE;Cooking_products
        Плов Metafarm биохакерский 400 гр      ;2290;2600;11;TRUE;Cooking_products
        Люля-кебаб Metafarm сочный восточный 350 гр      ;2290;2600;11;TRUE;Cooking_products
        Пицца Mfood Пеперони 550 г      ;2315;2315;0;FALSE;Cooking_products
        Омлет Mfood.kz с овощами 210 г      ;1065;1065;0;FALSE;Cooking_products
        Каша Mfood.kz гречневая 300 г      ;690;690;0;FALSE;Cooking_products
        Омлет Mfood.kz с грибами 210 г      ;1125;1125;0;FALSE;Cooking_products
        Омлет Mfood.kz с сыром 190 г      ;1125;1125;0;FALSE;Cooking_products
        Запеканка Mfood.kz творожная 220 г      ;1375;1375;0;FALSE;Cooking_products
        Ножка Mfood.kz куриная в панировке с картофельными дольками 260 г      ;1250;1250;0;FALSE;Cooking_products
        Панкейки Mfood.kz с джемом 3 шт 200 г      ;875;875;0;FALSE;Cooking_products
        Блинчики Mfood.kz с курицей и грибами 2 шт 200 г      ;1250;1250;0;FALSE;Cooking_products
        Блинчики Mfood.kz с семгой  2 шт 190 г      ;1315;1315;0;FALSE;Cooking_products
        Гренки Mfood.kz с сыром и ветчиной 220 г      ;1125;1125;0;FALSE;Cooking_products
        Тосты Mfood Французские Mfood.kz с джемом 3 шт 190 г      ;875;875;0;FALSE;Cooking_products
        Блинчики Mfood.kz простые с джемом 3 шт 170 г      ;875;875;0;FALSE;Cooking_products
        Блинчики Mfood.kz с творогом  2 шт 180 г      ;1250;1250;0;FALSE;Cooking_products
        Бедро Mfood.kz куриное с гречкой 260 г      ;1250;1250;0;FALSE;Cooking_products
        Суп лапша Mfood.kz куриная 300 г      ;960;1065;9;TRUE;Cooking_products
        Рыбный суп Mfood.kz с семгой и судаком 300 г      ;1250;1250;0;FALSE;Cooking_products
        Каша Mfood.kz пшенная 300 г      ;690;690;0;FALSE;Cooking_products
        Каша Mfood.kz кукурузная 300 г      ;690;690;0;FALSE;Cooking_products
        Каша Mfood.kz овсяная 300 г      ;690;690;0;FALSE;Cooking_products
        Каша Mfood.kz рисовая 300 г      ;690;690;0;FALSE;Cooking_products
        Паста Mfood.kz аррабьята 240 г      ;1430;1430;0;FALSE;Cooking_products
        Суп-крем Family Cook грибной 400 г      ;1560;1560;0;FALSE;Cooking_products
        Суп Family Cook солянка 400 г      ;1800;1800;0;FALSE;Cooking_products
        Суп Family Cook гороховый 400 г      ;1560;1560;0;FALSE;Cooking_products
        Суп Family Cook борщ 400 г      ;1560;1560;0;FALSE;Cooking_products
        Кукуруза Champion сладкая вареная в в/у 450 г      ;450;450;0;FALSE;Cooking_products
        Паста Mfood.kz с семгой в сливочном соусе 240 г      ;1500;1875;20;TRUE;Cooking_products
        Паста Mfood.kz с морепродуктами в томатном соусе 240 г      ;1600;2000;20;TRUE;Cooking_products
        Паста Mfood.kz карбонара 240 г      ;1500;1500;0;FALSE;Cooking_products
        Чай Nordic Tea концентрат замороженный Яблочный глинтвейн 50 гр      ;585;585;0;FALSE;Cooking_products
        Чай Nordic Tea концентрат замороженный Хвойный чай с брусникой 50 гр      ;585;585;0;FALSE;Cooking_products
        Чай Nordic Tea концентрат замороженный Апельсин с облепиховым жмыхом 50 гр      ;585;585;0;FALSE;Cooking_products
        Чай Nordic Tea концентрат замороженный Облепиха с розмарином 50 гр      ;585;585;0;FALSE;Cooking_products
        Чай Nordic Tea концентрат замороженный Клюква с бадьяном и апельсином 50 гр      ;585;585;0;FALSE;Cooking_products
        Чай Nordic Tea концентрат замороженный Яблоко, корица и мед 50 гр      ;585;585;0;FALSE;Cooking_products
        Чай Nordic Tea концентрат замороженный Черная смородина с мелиссой 50 гр      ;585;585;0;FALSE;Cooking_products
        Чай Nordic Tea концентрат замороженный Облепиха с корицей и яблоком 50 гр      ;585;585;0;FALSE;Cooking_products
        Морс SauFood 200 гр      ;210;210;0;FALSE;Cooking_products
        Компот SauFood 200 гр      ;205;205;0;FALSE;Cooking_products
        Блины SauFood с творогом 155 гр      ;580;580;0;FALSE;Cooking_products
        Паста Mfood.kz аллио олио 240 г      ;1250;1250;0;FALSE;Cooking_products
        Тефтели SauFood с овощами 250 гр      ;1095;1095;0;FALSE;Cooking_products
        Шницель SauFood с овощами 250 гр      ;1030;1030;0;FALSE;Cooking_products
        Котлеты SauFood куриные с овощами 250 г      ;1030;1030;0;FALSE;Cooking_products
        Бигус SauFood 250 г      ;1095;1095;0;FALSE;Cooking_products
        Котлеты Metafarm из индейки с зелёной гречкой и трюфельным соусом 350 гр      ;2290;2600;11;TRUE;Cooking_products
        Болоньез Metafarm Milano 350 гр      ;2290;2600;11;TRUE;Cooking_products
        Котлеты Metafarm биохакерские с гречневой лапшой 350 гр      ;2290;2600;11;TRUE;Cooking_products
        Долма Metafarm ароматная лоза 350 гр      ;2290;2600;11;TRUE;Cooking_products
        Плов Metafarm биохакерский 400 гр      ;2290;2600;11;TRUE;Cooking_products
        Люля-кебаб Metafarm сочный восточный 350 гр      ;2290;2600;11;TRUE;Cooking_products
        Пицца Mfood Пеперони 550 г      ;2315;2315;0;FALSE;Cooking_products
        Омлет Mfood.kz с овощами 210 г      ;1065;1065;0;FALSE;Cooking_products
        Каша Mfood.kz гречневая 300 г      ;690;690;0;FALSE;Cooking_products
        Омлет Mfood.kz с грибами 210 г      ;1125;1125;0;FALSE;Cooking_products
        Омлет Mfood.kz с сыром 190 г      ;1125;1125;0;FALSE;Cooking_products
        Запеканка Mfood.kz творожная 220 г      ;1375;1375;0;FALSE;Cooking_products
        Ножка Mfood.kz куриная в панировке с картофельными дольками 260 г      ;1250;1250;0;FALSE;Cooking_products
        Панкейки Mfood.kz с джемом 3 шт 200 г      ;875;875;0;FALSE;Cooking_products
        Блинчики Mfood.kz с курицей и грибами 2 шт 200 г      ;1250;1250;0;FALSE;Cooking_products
        Блинчики Mfood.kz с семгой  2 шт 190 г      ;1315;1315;0;FALSE;Cooking_products
        Гренки Mfood.kz с сыром и ветчиной 220 г      ;1125;1125;0;FALSE;Cooking_products
        Тосты Mfood Французские Mfood.kz с джемом 3 шт 190 г      ;875;875;0;FALSE;Cooking_products
        Блинчики Mfood.kz простые с джемом 3 шт 170 г      ;875;875;0;FALSE;Cooking_products
        Блинчики Mfood.kz с творогом  2 шт 180 г      ;1250;1250;0;FALSE;Cooking_products
        Бедро Mfood.kz куриное с гречкой 260 г      ;1250;1250;0;FALSE;Cooking_products
        Суп лапша Mfood.kz куриная 300 г      ;960;1065;9;TRUE;Cooking_products
        Рыбный суп Mfood.kz с семгой и судаком 300 г      ;1250;1250;0;FALSE;Cooking_products
        Каша Mfood.kz пшенная 300 г      ;690;690;0;FALSE;Cooking_products
        Каша Mfood.kz кукурузная 300 г      ;690;690;0;FALSE;Cooking_products
        Каша Mfood.kz овсяная 300 г      ;690;690;0;FALSE;Cooking_products
        Каша Mfood.kz рисовая 300 г      ;690;690;0;FALSE;Cooking_products
        Паста Mfood.kz аррабьята 240 г      ;1430;1430;0;FALSE;Cooking_products
        Суп-крем Family Cook грибной 400 г      ;1560;1560;0;FALSE;Cooking_products
        Суп Family Cook солянка 400 г      ;1800;1800;0;FALSE;Cooking_products
        Суп Family Cook гороховый 400 г      ;1560;1560;0;FALSE;Cooking_products
        Суп Family Cook борщ 400 г      ;1560;1560;0;FALSE;Cooking_products
        Кукуруза Champion сладкая вареная в в/у 450 г      ;450;450;0;FALSE;Cooking_products
        Паста Mfood.kz с семгой в сливочном соусе 240 г      ;1500;1875;20;TRUE;Cooking_products
        Паста Mfood.kz с морепродуктами в томатном соусе 240 г      ;1600;2000;20;TRUE;Cooking_products
        Паста Mfood.kz карбонара 240 г      ;1500;1500;0;FALSE;Cooking_products
        Сырок Kepser из козьего молока органик ванильный покрыты шоколадом 120 г      ;1250;1250;0;FALSE;Fermers_products
        Камамбер Сырные традиции из козьего молока кг      ;18000;18000;0;FALSE;Fermers_products
        Сыворотка Galamilk из козьего молока 900 мл      ;890;890;0;FALSE;Fermers_products
        Пробиотик Galamilk Dr. 240 г      ;1335;1335;0;FALSE;Fermers_products
        Творожная масса Galamilk из козьего молока 200 г      ;2285;2285;0;FALSE;Fermers_products
        Биойогурт Galamilk из козьего молока, 300 мл      ;1145;1145;0;FALSE;Fermers_products
        Молоко Galamilk Козье 500 мл      ;1270;1270;0;FALSE;Fermers_products
        Сыр Galamilk Шеврет из козьего молока кг      ;19050;19050;0;FALSE;Fermers_products
        Кумыс КХ «ЭКО ферма Алматы» Medium 1 л      ;1300;1300;0;FALSE;Fermers_products
        Творог КХ «ЭКО ферма Алматы» 500 г      ;1295;1295;0;FALSE;Fermers_products
        Творог КХ «ЭКО ферма Алматы» 250 г      ;670;670;0;FALSE;Fermers_products
        Молоко КХ «ЭКО ферма Алматы» 3.5-4% 1 л      ;640;640;0;FALSE;Fermers_products
        Айран КХ «ЭКО ферма Алматы» 2,5% 1 л      ;870;870;0;FALSE;Fermers_products
        Курт КХ «ЭКО ферма Алматы» домашний 4% 200 г      ;1180;1180;0;FALSE;Fermers_products
        Молоко КХ «ЭКО ферма Алматы» 3.5-4% 500 мл      ;330;330;0;FALSE;Fermers_products
        Сметана КХ «ЭКО ферма Алматы» домашняя 35-40% 200 г      ;795;795;0;FALSE;Fermers_products
        Яйцо ТМ БАХЧА домашнее 6 шт      ;865;865;0;FALSE;Fermers_products
        Молоко Sydyk Сухое верблюжье 300 г      ;8635;10160;15;TRUE;Fermers_products
        Кумыс Sydyk натуральный 1л      ;975;1145;14;TRUE;Fermers_products
        Йогурт Stella Alpina 3% 330 мл      ;630;630;0;FALSE;Fermers_products
        Кефир Stella Alpina ацидофильный 3% 500 мл      ;630;630;0;FALSE;Fermers_products
        Кефир Stella Alpina 3% 500 мл      ;630;630;0;FALSE;Fermers_products
        Молоко Stella Alpina коровье пастеризованное 4% 1 л      ;630;630;0;FALSE;Fermers_products
        Яйца Птицыно-Курицыно фермерские перепелиные 18 шт      ;755;755;0;FALSE;Fermers_products
        Сметана Фермерская натуральная Хуторок Настоящая, 200 г      ;1135;1135;0;FALSE;Fermers_products
        Буррата Сырные традиции 125 г      ;1395;1395;0;FALSE;Fermers_products
        Халлуми Qaz Cheese кг      ;5970;5970;0;FALSE;Fermers_products
        Сыр козий с плесенью Stella Alpina Valencia кг      ;18720;18720;0;FALSE;Fermers_products
        Сыр козий с плесенью Stella Alpina Полено кг      ;18720;18720;0;FALSE;Fermers_products
        Сыр Stella Alpina Белпер Кнолле кг      ;16380;16380;0;FALSE;Fermers_products
        Сыр Stella Alpina Caramelle кг      ;10530;10530;0;FALSE;Fermers_products
        Сыр Stella Alpina Нори кг      ;17550;17550;0;FALSE;Fermers_products
        Сыр Stella Alpina Традиционный кг      ;12870;12870;0;FALSE;Fermers_products
        Сыр Stella Alpina страчателла 200 гр      ;2105;2105;0;FALSE;Fermers_products
        Сыр Stella Alpina Проволоне кг      ;8190;8190;0;FALSE;Fermers_products
        Сыр Stella Alpina Качотта с пажитником кг      ;8425;8425;0;FALSE;Fermers_products
        Сыр Качоковалло Сырные традиции кг      ;16920;16920;0;FALSE;Fermers_products
        Камамбер Сырные традиции кг      ;15240;15240;0;FALSE;Fermers_products
        Сыр Сырные традиции сливочный  с курагой, черносливом и грецким орехами 150 г      ;1580;1580;0;FALSE;Fermers_products
        Сыр Сырные традиции сливочный с вялеными томатами, маслинами и оливками 150 г      ;1580;1580;0;FALSE;Fermers_products
        Сыр Сырные традиции сливочный с вишней и шоколадом 150 г      ;1580;1580;0;FALSE;Fermers_products
        Сырники Сырные традиции из рикотты с кокосом 4 шт      ;2560;2560;0;FALSE;Fermers_products
        Сырники Сырные традиции из рикотты с маком 4 шт      ;2560;2560;0;FALSE;Fermers_products
        Сырники Сырные традиции из рикотты со шпинатом 4 шт      ;2560;2560;0;FALSE;Fermers_products
        Сырники Сырные традиции из рикотты 4 шт      ;2455;2455;0;FALSE;Fermers_products
        Качотта Сырные традиции кг      ;10440;10440;0;FALSE;Fermers_products
        Качотта Сырные традиции с фисташкой кг      ;11160;11160;0;FALSE;Fermers_products
        Качотта Сырные традиции с трюфелем кг      ;16800;16800;0;FALSE;Fermers_products
        Качотта Сырные традиции с пажитником кг      ;11160;11160;0;FALSE;Fermers_products
        Сыр Сырные традиции сливочный классика 150 г      ;1485;1485;0;FALSE;Fermers_products
        Халуми Сырные традиции с мятой кг      ;10440;10440;0;FALSE;Fermers_products
        Халуми Сырные традиции классический кг      ;10440;10440;0;FALSE;Fermers_products
        Сырок Kepser из козьего молока органик ванильный покрыты шоколадом 120 г      ;1250;1250;0;FALSE;Fermers_products
        Камамбер Сырные традиции из козьего молока кг      ;18000;18000;0;FALSE;Fermers_products
        Сыворотка Galamilk из козьего молока 900 мл      ;890;890;0;FALSE;Fermers_products
        Пробиотик Galamilk Dr. 240 г      ;1335;1335;0;FALSE;Fermers_products
        Творожная масса Galamilk из козьего молока 200 г      ;2285;2285;0;FALSE;Fermers_products
        Биойогурт Galamilk из козьего молока, 300 мл      ;1145;1145;0;FALSE;Fermers_products
        Молоко Galamilk Козье 500 мл      ;1270;1270;0;FALSE;Fermers_products
        Сыр Galamilk Шеврет из козьего молока кг      ;19050;19050;0;FALSE;Fermers_products
        Кумыс КХ «ЭКО ферма Алматы» Medium 1 л      ;1300;1300;0;FALSE;Fermers_products
        Творог КХ «ЭКО ферма Алматы» 500 г      ;1295;1295;0;FALSE;Fermers_products
        Творог КХ «ЭКО ферма Алматы» 250 г      ;670;670;0;FALSE;Fermers_products
        Молоко КХ «ЭКО ферма Алматы» 3.5-4% 1 л      ;640;640;0;FALSE;Fermers_products
        Айран КХ «ЭКО ферма Алматы» 2,5% 1 л      ;870;870;0;FALSE;Fermers_products
        Курт КХ «ЭКО ферма Алматы» домашний 4% 200 г      ;1180;1180;0;FALSE;Fermers_products
        Молоко КХ «ЭКО ферма Алматы» 3.5-4% 500 мл      ;330;330;0;FALSE;Fermers_products
        Сметана КХ «ЭКО ферма Алматы» домашняя 35-40% 200 г      ;795;795;0;FALSE;Fermers_products
        Яйцо ТМ БАХЧА домашнее 6 шт      ;865;865;0;FALSE;Fermers_products
        Молоко Sydyk Сухое верблюжье 300 г      ;8635;10160;15;TRUE;Fermers_products
        Кумыс Sydyk натуральный 1л      ;975;1145;14;TRUE;Fermers_products
        Йогурт Stella Alpina 3% 330 мл      ;630;630;0;FALSE;Fermers_products
        Кефир Stella Alpina ацидофильный 3% 500 мл      ;630;630;0;FALSE;Fermers_products
        Кефир Stella Alpina 3% 500 мл      ;630;630;0;FALSE;Fermers_products
